,0,1,2,3,4
0,0.0,0.0,52.4,0.0,0.0
1,0.0,0.0,52.4,0.0,0.0
2,0.0,24.0,38.0,0.0,0.0
3,0.0,43.0,30.0,0.0,0.0
4,0.0,47.0,35.6,0.0,0.0
5,0.0,53.0,39.2,0.0,0.0
6,0.0,56.0,47.2,0.0,0.0
7,0.0,69.0,44.4,0.0,0.0
8,0.0,73.0,50.6,0.0,0.0
9,0.0,79.0,54.8,0.012048192771084338,0.0
10,0.0,80.0,63.4,0.012048192771084338,0.0
11,0.0,96.0,57.0,0.024096385542168676,0.0
12,0.0,134.0,28.6,0.03614457831325301,2.0
13,0.0,139.0,34.6,0.04819277108433735,0.0
14,0.0,143.0,42.9,0.060240963855421686,0.0
15,0.0,158.0,40.0,0.07228915662650602,0.0
16,0.0,163.0,45.2,0.08433734939759036,0.0
17,0.0,132.8181818181818,48.2,0.0963855421686747,0.0
18,0.0,135.0,54.4,0.10843373493975904,2.0
19,0.0,133.0,64.6,0.12048192771084337,0.0
20,0.0,131.78947368421052,75.9,0.13253012048192772,0.0
21,0.0,154.66666666666666,69.5,0.14457831325301204,0.0
22,0.0,162.4,27.1,0.1566265060240964,3.0
23,0.0,175.0,22.1,0.1686746987951807,3.0
24,0.0,173.30434782608697,32.4,0.18072289156626506,3.0
25,0.0,171.27272727272728,41.4,0.1927710843373494,0.0
26,0.0,174.85714285714286,46.3,0.20481927710843373,0.0
27,0.0,180.6,54.9,0.21686746987951808,5.0
28,0.0,185.8421052631579,65.9,0.2289156626506024,5.0
29,0.0,195.66666666666666,74.0,0.24096385542168675,5.0
30,0.0,213.1764705882353,75.9,0.25301204819277107,5.0
31,0.0,230.5,78.0,0.26506024096385544,5.0
32,8.181818181818182,206.72727272727272,33.2,0.27710843373493976,3.0
33,11.851851851851851,180.44444444444446,31.3,0.2891566265060241,0.0
34,12.461538461538462,177.23076923076923,40.2,0.30120481927710846,0.0
35,16.92,194.84,40.2,0.3132530120481928,0.0
36,15.666666666666666,187.0,51.4,0.3253012048192771,5.0
37,17.347826086956523,188.47826086956522,52.6,0.3373493975903614,5.0
38,18.454545454545453,196.54545454545453,63.1,0.3493975903614458,5.0
39,23.333333333333332,216.28571428571428,63.2,0.3614457831325301,5.0
40,25.55,227.8,72.8,0.37349397590361444,5.0
41,27.263157894736842,238.21052631578948,83.9,0.3855421686746988,5.0
42,54.05555555555556,313.6666666666667,29.1,0.39759036144578314,3.0
43,60.11764705882353,330.94117647058823,34.2,0.40963855421686746,3.0
44,59.625,334.5,33.8,0.42168674698795183,3.0
45,53.0,323.8,46.4,0.43373493975903615,3.0
46,46.0,313.57142857142856,57.0,0.4457831325301205,3.0
47,27.789473684210527,213.68421052631578,57.2,0.4578313253012048,5.0
48,20.88888888888889,201.33333333333334,65.3,0.46987951807228917,5.0
49,23.0,215.7058823529412,74.4,0.4819277108433735,5.0
50,23.5,195.2,70.9,0.4939759036144578,5.0
51,25.473684210526315,207.3684210526316,80.4,0.5060240963855421,5.0
52,51.77777777777778,282.6666666666667,27.9,0.5180722891566265,3.0
53,59.76470588235294,307.29411764705884,28.2,0.5301204819277109,3.0
54,46.875,289.5,38.4,0.5421686746987951,3.0
55,35.8,280.2,36.6,0.5542168674698795,3.0
56,30.0,267.85714285714283,47.6,0.5662650602409639,3.0
57,25.153846153846153,261.61538461538464,50.6,0.5783132530120482,3.0
58,17.0,246.0,59.8,0.5903614457831325,5.0
59,9.545454545454545,231.54545454545453,68.9,0.6024096385542169,5.0
60,11.7,256.2,69.0,0.6144578313253012,5.0
61,13.222222222222221,271.0,79.1,0.6265060240963856,5.0
62,18.0,148.42857142857142,27.2,0.6385542168674698,1.0
63,21.3,163.0,31.3,0.6506024096385542,1.0
64,22.736842105263158,161.26315789473685,41.3,0.6626506024096386,0.0
65,16.38888888888889,151.88888888888889,40.5,0.6746987951807228,0.0
66,13.882352941176471,137.58823529411765,51.5,0.6867469879518072,5.0
67,14.75,132.0,62.5,0.6987951807228916,5.0
68,21.066666666666666,158.33333333333334,54.6,0.7108433734939759,5.0
69,23.428571428571427,168.57142857142858,63.7,0.7228915662650602,5.0
70,28.923076923076923,188.92307692307693,63.2,0.7349397590361446,5.0
71,32.0,200.66666666666666,72.7,0.7469879518072289,5.0
72,54.54545454545455,266.1818181818182,30.2,0.7590361445783133,3.0
73,62.8,287.0,35.8,0.7710843373493976,3.0
74,53.333333333333336,267.1111111111111,44.0,0.7831325301204819,1.0
