,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,80.0,3.0,0.0,0.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,5.0
1,80.0,3.0,0.0,0.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,5.0
2,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,4.0
3,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,145.0,2.0,79.0,3.0,0.0,0.0,5.0
4,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,1.0,4.0
5,80.0,3.0,110.0,1.0,56.0,4.0,168.0,2.0,69.0,4.0,53.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,1.0,3.0
6,80.0,3.0,110.0,1.0,56.0,4.0,168.0,2.0,69.0,4.0,163.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,1.0,5.0
7,80.0,3.0,110.0,1.0,179.0,1.0,168.0,2.0,69.0,4.0,163.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,2.0,3.0
8,80.0,3.0,110.0,1.0,179.0,1.0,168.0,2.0,190.0,2.0,163.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,3.0,3.0
9,80.0,3.0,110.0,1.0,179.0,1.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,79.0,3.0,0.012048192771084338,3.0,5.0
10,80.0,3.0,110.0,1.0,179.0,1.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,202.0,1.0,0.012048192771084338,3.0,3.0
11,201.0,4.0,110.0,1.0,179.0,1.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,202.0,1.0,0.024096385542168676,7.0,4.0
12,201.0,4.0,220.0,1.0,179.0,1.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,202.0,1.0,0.03614457831325301,7.0,4.0
13,201.0,4.0,220.0,1.0,179.0,1.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,235.0,3.0,145.0,2.0,202.0,1.0,0.04819277108433735,7.0,4.0
14,201.0,4.0,220.0,1.0,179.0,1.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,235.0,3.0,251.0,3.0,202.0,1.0,0.060240963855421686,8.0,2.0
15,201.0,4.0,220.0,1.0,179.0,1.0,168.0,2.0,190.0,2.0,273.0,1.0,202.0,1.0,235.0,3.0,251.0,3.0,202.0,1.0,0.07228915662650602,8.0,3.0
16,201.0,4.0,220.0,1.0,179.0,1.0,274.0,3.0,190.0,2.0,273.0,1.0,202.0,1.0,235.0,3.0,251.0,3.0,202.0,1.0,0.08433734939759036,9.0,3.0
17,201.0,4.0,220.0,1.0,289.0,1.0,274.0,3.0,190.0,2.0,273.0,1.0,202.0,1.0,235.0,3.0,251.0,3.0,202.0,1.0,0.0963855421686747,9.0,5.0
18,201.0,4.0,220.0,1.0,289.0,1.0,274.0,3.0,319.0,1.0,273.0,1.0,202.0,1.0,235.0,3.0,251.0,3.0,202.0,1.0,0.10843373493975904,9.0,3.0
19,322.0,2.0,220.0,1.0,289.0,1.0,274.0,3.0,319.0,1.0,273.0,1.0,202.0,1.0,235.0,3.0,251.0,3.0,202.0,1.0,0.12048192771084337,9.0,3.0
20,322.0,2.0,220.0,1.0,289.0,1.0,274.0,3.0,319.0,1.0,273.0,1.0,312.0,1.0,235.0,3.0,251.0,3.0,202.0,1.0,0.13253012048192772,9.0,3.0
21,322.0,2.0,220.0,1.0,289.0,1.0,274.0,3.0,319.0,1.0,273.0,1.0,312.0,1.0,235.0,3.0,251.0,3.0,328.0,5.0,0.14457831325301204,11.0,3.0
22,322.0,2.0,346.0,5.0,289.0,1.0,274.0,3.0,319.0,1.0,273.0,1.0,312.0,1.0,235.0,3.0,251.0,3.0,328.0,5.0,0.1566265060240964,12.0,3.0
23,322.0,2.0,346.0,5.0,289.0,1.0,274.0,3.0,319.0,1.0,273.0,1.0,312.0,1.0,364.0,5.0,251.0,3.0,328.0,5.0,0.1686746987951807,13.0,0.0
24,322.0,2.0,346.0,5.0,289.0,1.0,274.0,3.0,319.0,1.0,273.0,1.0,312.0,1.0,364.0,5.0,380.0,5.0,328.0,5.0,0.18072289156626506,15.0,2.0
25,322.0,2.0,346.0,5.0,289.0,1.0,274.0,3.0,319.0,1.0,383.0,1.0,312.0,1.0,364.0,5.0,380.0,5.0,328.0,5.0,0.1927710843373494,15.0,3.0
26,322.0,2.0,346.0,5.0,289.0,1.0,370.0,3.0,319.0,1.0,383.0,1.0,312.0,1.0,364.0,5.0,380.0,5.0,328.0,5.0,0.20481927710843373,15.0,3.0
27,322.0,2.0,346.0,5.0,401.0,4.0,370.0,3.0,319.0,1.0,383.0,1.0,312.0,1.0,364.0,5.0,380.0,5.0,328.0,5.0,0.21686746987951808,16.0,3.0
28,322.0,2.0,346.0,5.0,401.0,4.0,370.0,3.0,319.0,1.0,383.0,1.0,424.0,4.0,364.0,5.0,380.0,5.0,328.0,5.0,0.2289156626506024,16.0,3.0
29,322.0,2.0,346.0,5.0,401.0,4.0,370.0,3.0,431.0,4.0,383.0,1.0,424.0,4.0,364.0,5.0,380.0,5.0,328.0,5.0,0.24096385542168675,16.0,2.0
30,443.0,4.0,346.0,5.0,401.0,4.0,370.0,3.0,431.0,4.0,383.0,1.0,424.0,4.0,364.0,5.0,380.0,5.0,328.0,5.0,0.25301204819277107,17.0,3.0
31,443.0,4.0,346.0,5.0,401.0,4.0,370.0,3.0,431.0,4.0,383.0,1.0,424.0,4.0,364.0,5.0,380.0,5.0,440.0,4.0,0.26506024096385544,20.0,2.0
32,443.0,4.0,458.0,4.0,401.0,4.0,370.0,3.0,431.0,4.0,383.0,1.0,424.0,4.0,364.0,5.0,380.0,5.0,440.0,4.0,0.27710843373493976,21.0,3.0
33,443.0,4.0,458.0,4.0,401.0,4.0,370.0,3.0,431.0,4.0,383.0,1.0,424.0,4.0,476.0,4.0,380.0,5.0,440.0,4.0,0.2891566265060241,21.0,2.0
34,443.0,4.0,458.0,4.0,401.0,4.0,491.0,4.0,431.0,4.0,383.0,1.0,424.0,4.0,476.0,4.0,380.0,5.0,440.0,4.0,0.30120481927710846,22.0,3.0
35,443.0,4.0,458.0,4.0,401.0,4.0,491.0,4.0,431.0,4.0,383.0,1.0,424.0,4.0,476.0,4.0,492.0,4.0,440.0,4.0,0.3132530120481928,22.0,2.0
36,443.0,4.0,458.0,4.0,401.0,4.0,491.0,4.0,431.0,4.0,498.0,3.0,424.0,4.0,476.0,4.0,492.0,4.0,440.0,4.0,0.3253012048192771,24.0,3.0
37,443.0,4.0,458.0,4.0,503.0,4.0,491.0,4.0,431.0,4.0,498.0,3.0,424.0,4.0,476.0,4.0,492.0,4.0,440.0,4.0,0.3373493975903614,25.0,3.0
38,443.0,4.0,458.0,4.0,503.0,4.0,491.0,4.0,431.0,4.0,498.0,3.0,550.0,5.0,476.0,4.0,492.0,4.0,440.0,4.0,0.3493975903614458,25.0,3.0
39,443.0,4.0,458.0,4.0,503.0,4.0,491.0,4.0,557.0,5.0,498.0,3.0,550.0,5.0,476.0,4.0,492.0,4.0,440.0,4.0,0.3614457831325301,25.0,3.0
40,443.0,4.0,458.0,4.0,503.0,4.0,491.0,4.0,557.0,5.0,498.0,3.0,550.0,5.0,476.0,4.0,492.0,4.0,555.0,3.0,0.37349397590361444,26.0,3.0
41,558.0,3.0,458.0,4.0,503.0,4.0,491.0,4.0,557.0,5.0,498.0,3.0,550.0,5.0,476.0,4.0,492.0,4.0,555.0,3.0,0.3855421686746988,27.0,2.0
42,558.0,3.0,581.0,1.0,503.0,4.0,491.0,4.0,557.0,5.0,498.0,3.0,550.0,5.0,476.0,4.0,492.0,4.0,555.0,3.0,0.39759036144578314,30.0,3.0
43,558.0,3.0,581.0,1.0,503.0,4.0,491.0,4.0,557.0,5.0,498.0,3.0,550.0,5.0,578.0,4.0,492.0,4.0,555.0,3.0,0.40963855421686746,30.0,2.0
44,558.0,3.0,581.0,1.0,503.0,4.0,593.0,4.0,557.0,5.0,498.0,3.0,550.0,5.0,578.0,4.0,492.0,4.0,555.0,3.0,0.42168674698795183,30.0,3.0
45,558.0,3.0,581.0,1.0,503.0,4.0,593.0,4.0,557.0,5.0,498.0,3.0,550.0,5.0,578.0,4.0,594.0,4.0,555.0,3.0,0.43373493975903615,30.0,2.0
46,558.0,3.0,581.0,1.0,503.0,4.0,593.0,4.0,557.0,5.0,619.0,2.0,550.0,5.0,578.0,4.0,594.0,4.0,555.0,3.0,0.4457831325301205,30.0,3.0
47,558.0,3.0,581.0,1.0,618.0,3.0,593.0,4.0,557.0,5.0,619.0,2.0,550.0,5.0,578.0,4.0,594.0,4.0,555.0,3.0,0.4578313253012048,32.0,3.0
48,558.0,3.0,581.0,1.0,618.0,3.0,593.0,4.0,557.0,5.0,619.0,2.0,660.0,5.0,578.0,4.0,594.0,4.0,555.0,3.0,0.46987951807228917,32.0,3.0
49,558.0,3.0,581.0,1.0,618.0,3.0,593.0,4.0,557.0,5.0,619.0,2.0,660.0,5.0,578.0,4.0,594.0,4.0,676.0,2.0,0.4819277108433735,32.0,3.0
50,558.0,3.0,581.0,1.0,618.0,3.0,593.0,4.0,669.0,4.0,619.0,2.0,660.0,5.0,578.0,4.0,594.0,4.0,676.0,2.0,0.4939759036144578,32.0,3.0
51,679.0,4.0,581.0,1.0,618.0,3.0,593.0,4.0,669.0,4.0,619.0,2.0,660.0,5.0,578.0,4.0,594.0,4.0,676.0,2.0,0.5060240963855421,35.0,3.0
52,679.0,4.0,581.0,1.0,618.0,3.0,593.0,4.0,669.0,4.0,619.0,2.0,660.0,5.0,693.0,3.0,594.0,4.0,676.0,2.0,0.5180722891566265,35.0,3.0
53,679.0,4.0,696.0,3.0,618.0,3.0,593.0,4.0,669.0,4.0,619.0,2.0,660.0,5.0,693.0,3.0,594.0,4.0,676.0,2.0,0.5301204819277109,35.0,3.0
54,679.0,4.0,696.0,3.0,618.0,3.0,708.0,3.0,669.0,4.0,619.0,2.0,660.0,5.0,693.0,3.0,594.0,4.0,676.0,2.0,0.5421686746987951,35.0,3.0
55,679.0,4.0,696.0,3.0,618.0,3.0,708.0,3.0,669.0,4.0,619.0,2.0,660.0,5.0,693.0,3.0,717.0,1.0,676.0,2.0,0.5542168674698795,39.0,2.0
56,679.0,4.0,696.0,3.0,747.0,5.0,708.0,3.0,669.0,4.0,619.0,2.0,660.0,5.0,693.0,3.0,717.0,1.0,676.0,2.0,0.5662650602409639,39.0,2.0
57,679.0,4.0,696.0,3.0,747.0,5.0,708.0,3.0,669.0,4.0,725.0,3.0,660.0,5.0,693.0,3.0,717.0,1.0,676.0,2.0,0.5783132530120482,41.0,3.0
58,679.0,4.0,696.0,3.0,747.0,5.0,708.0,3.0,669.0,4.0,725.0,3.0,772.0,4.0,693.0,3.0,717.0,1.0,676.0,2.0,0.5903614457831325,41.0,3.0
