,0,1,2,3,4
0,0.0,0.0,52.4,0.0,0.0
1,0.0,0.0,52.4,0.0,0.0
2,0.0,24.0,38.0,0.0,0.0
3,0.0,43.0,30.0,0.0,0.0
4,0.0,47.0,35.6,0.0,0.0
5,0.0,53.0,39.2,0.0,0.0
6,0.0,56.0,47.2,0.0,0.0
7,0.0,69.0,44.4,0.0,0.0
8,0.0,73.0,50.6,0.0,0.0
9,0.0,79.0,54.8,0.012048192771084338,0.0
10,0.0,80.0,63.4,0.012048192771084338,0.0
11,0.0,96.0,57.0,0.024096385542168676,0.0
12,0.0,134.0,28.6,0.03614457831325301,0.0
13,0.0,139.0,34.6,0.04819277108433735,0.0
14,0.0,143.0,42.7,0.060240963855421686,5.0
15,0.0,158.0,39.8,0.07228915662650602,5.0
16,0.0,163.0,47.4,0.08433734939759036,5.0
17,0.0,132.8181818181818,52.0,0.0963855421686747,5.0
18,0.0,143.0,59.5,0.10843373493975904,2.0
19,0.0,149.8,71.6,0.12048192771084337,1.0
20,0.0,149.47368421052633,82.9,0.13253012048192772,0.0
21,0.0,173.33333333333334,76.5,0.14457831325301204,0.0
22,0.0,169.12,36.6,0.1566265060240964,0.0
23,0.0,182.0,31.6,0.1686746987951807,0.0
24,0.0,190.95652173913044,37.8,0.18072289156626506,0.0
25,0.0,204.36363636363637,40.0,0.1927710843373494,0.0
26,0.0,222.28571428571428,37.6,0.20481927710843373,0.0
27,0.0,221.2,46.6,0.21686746987951808,0.0
28,0.0,220.78947368421052,55.7,0.2289156626506024,5.0
29,0.0,224.0,59.7,0.24096385542168675,5.0
30,0.0,233.05882352941177,70.0,0.25301204819277107,5.0
31,0.0,256.0,66.2,0.26506024096385544,5.0
32,9.0,214.36363636363637,37.5,0.27710843373493976,0.0
33,10.592592592592593,180.66666666666666,41.6,0.2891566265060241,0.0
34,12.692307692307692,190.6153846153846,48.2,0.30120481927710846,5.0
35,14.08,199.04,56.8,0.3132530120481928,5.0
36,26.583333333333332,233.0,42.9,0.3253012048192771,0.0
37,30.130434782608695,246.65217391304347,49.4,0.3373493975903614,5.0
38,35.5,255.36363636363637,52.4,0.3493975903614458,5.0
39,38.76190476190476,268.2857142857143,62.0,0.3614457831325301,5.0
40,45.65,288.2,65.3,0.37349397590361444,5.0
41,57.89473684210526,317.2631578947368,59.5,0.3855421686746988,5.0
42,80.66666666666667,362.6666666666667,38.7,0.39759036144578314,5.0
43,88.0,380.2352941176471,46.8,0.40963855421686746,5.0
44,95.5625,398.5,55.9,0.42168674698795183,0.0
45,112.2,429.8,54.8,0.43373493975903615,0.0
46,86.75,313.4,45.0,0.4457831325301205,0.0
47,91.3157894736842,320.7894736842105,54.6,0.4578313253012048,0.0
48,88.9090909090909,280.09090909090907,43.6,0.46987951807228917,5.0
49,84.9047619047619,270.14285714285717,51.8,0.4819277108433735,5.0
50,89.15,283.4,63.3,0.4939759036144578,5.0
51,102.52631578947368,313.05263157894734,59.8,0.5060240963855421,5.0
52,133.27777777777777,370.3333333333333,31.1,0.5180722891566265,5.0
53,142.41176470588235,390.52941176470586,39.3,0.5301204819277109,5.0
54,152.6875,411.5,49.4,0.5421686746987951,2.0
55,170.93333333333334,444.0,49.9,0.5542168674698795,5.0
56,164.71428571428572,433.57142857142856,60.1,0.5662650602409639,5.0
57,188.15384615384616,473.15384615384613,58.2,0.5783132530120482,5.0
58,215.5,517.0,56.8,0.5903614457831325,5.0
59,248.72727272727272,567.2727272727273,54.4,0.6024096385542169,0.0
60,273.6,609.6,66.5,0.6144578313253012,0.0
61,292.3333333333333,628.3333333333334,55.6,0.6265060240963856,0.0
62,204.66666666666666,435.0,46.6,0.6385542168674698,0.0
63,111.0,242.1,39.8,0.6506024096385542,5.0
64,118.3157894736842,258.10526315789474,45.4,0.6626506024096386,5.0
65,126.44444444444444,275.44444444444446,54.3,0.6746987951807228,5.0
66,138.0,300.3529411764706,56.4,0.6867469879518072,5.0
67,154.9375,336.125,49.5,0.6987951807228916,5.0
68,171.8,369.1333333333333,47.6,0.7108433734939759,0.0
69,189.07142857142858,400.85714285714283,49.1,0.7228915662650602,2.0
70,170.30769230769232,372.53846153846155,59.3,0.7349397590361446,5.0
71,153.41666666666666,351.5,59.6,0.7469879518072289,5.0
72,172.8181818181818,387.54545454545456,59.1,0.7590361445783133,5.0
73,195.6,427.4,60.7,0.7710843373493976,5.0
74,235.66666666666666,495.6666666666667,40.6,0.7831325301204819,0.0
