,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,80.0,3.0,0.0,0.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,3.0
1,80.0,3.0,0.0,0.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,3.0
2,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,4.0
3,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,134.0,1.0,79.0,3.0,0.0,0.0,5.0
4,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,139.0,3.0,134.0,1.0,79.0,3.0,0.0,0.0,4.0
5,80.0,3.0,110.0,1.0,56.0,4.0,168.0,2.0,69.0,4.0,53.0,1.0,73.0,2.0,139.0,3.0,134.0,1.0,79.0,3.0,0.0,0.0,3.0
6,80.0,3.0,110.0,1.0,56.0,4.0,168.0,2.0,69.0,4.0,163.0,1.0,73.0,2.0,139.0,3.0,134.0,1.0,79.0,3.0,0.0,0.0,5.0
7,80.0,3.0,110.0,1.0,179.0,1.0,168.0,2.0,69.0,4.0,163.0,1.0,73.0,2.0,139.0,3.0,134.0,1.0,79.0,3.0,0.0,1.0,3.0
8,80.0,3.0,110.0,1.0,179.0,1.0,168.0,2.0,190.0,2.0,163.0,1.0,73.0,2.0,139.0,3.0,134.0,1.0,79.0,3.0,0.0,2.0,5.0
9,80.0,3.0,110.0,1.0,179.0,1.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,139.0,3.0,134.0,1.0,79.0,3.0,0.012048192771084338,2.0,1.0
10,80.0,3.0,110.0,1.0,179.0,1.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,139.0,3.0,134.0,1.0,200.0,2.0,0.012048192771084338,2.0,5.0
11,176.0,3.0,110.0,1.0,179.0,1.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,139.0,3.0,134.0,1.0,200.0,2.0,0.024096385542168676,5.0,4.0
12,176.0,3.0,225.0,3.0,179.0,1.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,139.0,3.0,134.0,1.0,200.0,2.0,0.03614457831325301,6.0,4.0
13,176.0,3.0,225.0,3.0,179.0,1.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,139.0,3.0,244.0,1.0,200.0,2.0,0.04819277108433735,6.0,3.0
14,176.0,3.0,225.0,3.0,179.0,1.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,235.0,3.0,244.0,1.0,200.0,2.0,0.060240963855421686,6.0,4.0
15,176.0,3.0,225.0,3.0,179.0,1.0,168.0,2.0,190.0,2.0,273.0,1.0,202.0,1.0,235.0,3.0,244.0,1.0,200.0,2.0,0.07228915662650602,6.0,3.0
16,176.0,3.0,225.0,3.0,179.0,1.0,274.0,3.0,190.0,2.0,273.0,1.0,202.0,1.0,235.0,3.0,244.0,1.0,200.0,2.0,0.08433734939759036,6.0,3.0
17,299.0,1.0,225.0,3.0,179.0,1.0,274.0,3.0,190.0,2.0,273.0,1.0,202.0,1.0,235.0,3.0,244.0,1.0,200.0,2.0,0.0963855421686747,7.0,3.0
18,299.0,1.0,225.0,3.0,289.0,1.0,274.0,3.0,190.0,2.0,273.0,1.0,202.0,1.0,235.0,3.0,244.0,1.0,200.0,2.0,0.10843373493975904,8.0,3.0
19,299.0,1.0,225.0,3.0,289.0,1.0,274.0,3.0,319.0,1.0,273.0,1.0,202.0,1.0,235.0,3.0,244.0,1.0,200.0,2.0,0.12048192771084337,8.0,3.0
20,299.0,1.0,225.0,3.0,289.0,1.0,274.0,3.0,319.0,1.0,273.0,1.0,202.0,1.0,235.0,3.0,244.0,1.0,329.0,5.0,0.13253012048192772,8.0,4.0
21,299.0,1.0,225.0,3.0,289.0,1.0,274.0,3.0,319.0,1.0,273.0,1.0,328.0,5.0,235.0,3.0,244.0,1.0,329.0,5.0,0.14457831325301204,11.0,4.0
22,299.0,1.0,321.0,3.0,289.0,1.0,274.0,3.0,319.0,1.0,273.0,1.0,328.0,5.0,235.0,3.0,244.0,1.0,329.0,5.0,0.1566265060240964,11.0,4.0
23,299.0,1.0,321.0,3.0,289.0,1.0,274.0,3.0,319.0,1.0,273.0,1.0,328.0,5.0,356.0,4.0,244.0,1.0,329.0,5.0,0.1686746987951807,11.0,4.0
24,299.0,1.0,321.0,3.0,289.0,1.0,274.0,3.0,319.0,1.0,273.0,1.0,328.0,5.0,356.0,4.0,356.0,4.0,329.0,5.0,0.18072289156626506,13.0,0.0
25,299.0,1.0,321.0,3.0,289.0,1.0,274.0,3.0,319.0,1.0,385.0,4.0,328.0,5.0,356.0,4.0,356.0,4.0,329.0,5.0,0.1927710843373494,13.0,3.0
26,299.0,1.0,321.0,3.0,289.0,1.0,370.0,3.0,319.0,1.0,385.0,4.0,328.0,5.0,356.0,4.0,356.0,4.0,329.0,5.0,0.20481927710843373,14.0,3.0
27,299.0,1.0,321.0,3.0,415.0,5.0,370.0,3.0,319.0,1.0,385.0,4.0,328.0,5.0,356.0,4.0,356.0,4.0,329.0,5.0,0.21686746987951808,14.0,3.0
28,425.0,5.0,321.0,3.0,415.0,5.0,370.0,3.0,319.0,1.0,385.0,4.0,328.0,5.0,356.0,4.0,356.0,4.0,329.0,5.0,0.2289156626506024,16.0,3.0
29,425.0,5.0,321.0,3.0,415.0,5.0,370.0,3.0,431.0,4.0,385.0,4.0,328.0,5.0,356.0,4.0,356.0,4.0,329.0,5.0,0.24096385542168675,16.0,3.0
30,425.0,5.0,442.0,4.0,415.0,5.0,370.0,3.0,431.0,4.0,385.0,4.0,328.0,5.0,356.0,4.0,356.0,4.0,329.0,5.0,0.25301204819277107,16.0,3.0
31,425.0,5.0,442.0,4.0,415.0,5.0,370.0,3.0,431.0,4.0,385.0,4.0,440.0,4.0,356.0,4.0,356.0,4.0,329.0,5.0,0.26506024096385544,16.0,3.0
32,425.0,5.0,442.0,4.0,415.0,5.0,370.0,3.0,431.0,4.0,385.0,4.0,440.0,4.0,356.0,4.0,356.0,4.0,441.0,4.0,0.27710843373493976,20.0,4.0
33,425.0,5.0,442.0,4.0,415.0,5.0,370.0,3.0,431.0,4.0,385.0,4.0,440.0,4.0,458.0,4.0,356.0,4.0,441.0,4.0,0.2891566265060241,20.0,4.0
34,425.0,5.0,442.0,4.0,415.0,5.0,370.0,3.0,431.0,4.0,385.0,4.0,440.0,4.0,458.0,4.0,458.0,4.0,441.0,4.0,0.30120481927710846,20.0,3.0
35,425.0,5.0,442.0,4.0,415.0,5.0,491.0,4.0,431.0,4.0,385.0,4.0,440.0,4.0,458.0,4.0,458.0,4.0,441.0,4.0,0.3132530120481928,20.0,3.0
36,425.0,5.0,442.0,4.0,415.0,5.0,491.0,4.0,431.0,4.0,511.0,5.0,440.0,4.0,458.0,4.0,458.0,4.0,441.0,4.0,0.3253012048192771,22.0,3.0
37,425.0,5.0,442.0,4.0,525.0,5.0,491.0,4.0,431.0,4.0,511.0,5.0,440.0,4.0,458.0,4.0,458.0,4.0,441.0,4.0,0.3373493975903614,22.0,3.0
38,537.0,4.0,442.0,4.0,525.0,5.0,491.0,4.0,431.0,4.0,511.0,5.0,440.0,4.0,458.0,4.0,458.0,4.0,441.0,4.0,0.3493975903614458,22.0,3.0
39,537.0,4.0,442.0,4.0,525.0,5.0,491.0,4.0,546.0,3.0,511.0,5.0,440.0,4.0,458.0,4.0,458.0,4.0,441.0,4.0,0.3614457831325301,23.0,3.0
40,537.0,4.0,442.0,4.0,525.0,5.0,491.0,4.0,546.0,3.0,511.0,5.0,563.0,1.0,458.0,4.0,458.0,4.0,441.0,4.0,0.37349397590361444,23.0,3.0
41,537.0,4.0,442.0,4.0,525.0,5.0,491.0,4.0,546.0,3.0,511.0,5.0,563.0,1.0,458.0,4.0,458.0,4.0,564.0,1.0,0.3855421686746988,23.0,3.0
42,537.0,4.0,544.0,4.0,525.0,5.0,491.0,4.0,546.0,3.0,511.0,5.0,563.0,1.0,458.0,4.0,458.0,4.0,564.0,1.0,0.39759036144578314,26.0,3.0
43,537.0,4.0,544.0,4.0,525.0,5.0,491.0,4.0,546.0,3.0,511.0,5.0,563.0,1.0,560.0,4.0,458.0,4.0,564.0,1.0,0.40963855421686746,26.0,3.0
44,537.0,4.0,544.0,4.0,525.0,5.0,491.0,4.0,546.0,3.0,511.0,5.0,563.0,1.0,560.0,4.0,560.0,4.0,564.0,1.0,0.42168674698795183,26.0,3.0
45,537.0,4.0,544.0,4.0,525.0,5.0,612.0,2.0,546.0,3.0,511.0,5.0,563.0,1.0,560.0,4.0,560.0,4.0,564.0,1.0,0.43373493975903615,27.0,3.0
46,537.0,4.0,544.0,4.0,525.0,5.0,612.0,2.0,546.0,3.0,632.0,2.0,563.0,1.0,560.0,4.0,560.0,4.0,564.0,1.0,0.4457831325301205,27.0,3.0
47,537.0,4.0,544.0,4.0,640.0,3.0,612.0,2.0,546.0,3.0,632.0,2.0,563.0,1.0,560.0,4.0,560.0,4.0,564.0,1.0,0.4578313253012048,28.0,3.0
