,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,80.0,3.0,0.0,0.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,5.0
1,80.0,3.0,0.0,0.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,5.0
2,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,4.0
3,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,145.0,2.0,79.0,3.0,0.0,0.0,5.0
4,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,1.0,4.0
5,80.0,3.0,110.0,1.0,56.0,4.0,168.0,2.0,69.0,4.0,53.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,1.0,1.0
6,80.0,3.0,110.0,1.0,56.0,4.0,168.0,2.0,69.0,4.0,163.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,1.0,5.0
7,80.0,3.0,110.0,1.0,158.0,4.0,168.0,2.0,69.0,4.0,163.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,2.0,5.0
8,80.0,3.0,110.0,1.0,158.0,4.0,168.0,2.0,190.0,2.0,163.0,1.0,73.0,2.0,139.0,3.0,145.0,2.0,79.0,3.0,0.0,2.0,5.0
9,80.0,3.0,110.0,1.0,158.0,4.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,79.0,3.0,0.012048192771084338,2.0,5.0
10,80.0,3.0,110.0,1.0,158.0,4.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,200.0,4.0,0.012048192771084338,2.0,5.0
11,201.0,4.0,110.0,1.0,158.0,4.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,200.0,4.0,0.024096385542168676,6.0,5.0
12,201.0,4.0,225.0,3.0,158.0,4.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,139.0,3.0,145.0,2.0,200.0,4.0,0.03614457831325301,7.0,4.0
13,201.0,4.0,225.0,3.0,158.0,4.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,260.0,4.0,145.0,2.0,200.0,4.0,0.04819277108433735,7.0,0.0
14,201.0,4.0,225.0,3.0,158.0,4.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,260.0,4.0,251.0,3.0,200.0,4.0,0.060240963855421686,8.0,5.0
15,201.0,4.0,225.0,3.0,260.0,4.0,168.0,2.0,190.0,2.0,163.0,1.0,202.0,1.0,260.0,4.0,251.0,3.0,200.0,4.0,0.07228915662650602,9.0,2.0
16,201.0,4.0,225.0,3.0,260.0,4.0,168.0,2.0,190.0,2.0,278.0,3.0,202.0,1.0,260.0,4.0,251.0,3.0,200.0,4.0,0.08433734939759036,9.0,5.0
17,201.0,4.0,225.0,3.0,260.0,4.0,274.0,3.0,190.0,2.0,278.0,3.0,202.0,1.0,260.0,4.0,251.0,3.0,200.0,4.0,0.0963855421686747,11.0,5.0
18,201.0,4.0,225.0,3.0,260.0,4.0,274.0,3.0,311.0,4.0,278.0,3.0,202.0,1.0,260.0,4.0,251.0,3.0,200.0,4.0,0.10843373493975904,11.0,5.0
19,201.0,4.0,225.0,3.0,260.0,4.0,274.0,3.0,311.0,4.0,278.0,3.0,202.0,1.0,260.0,4.0,251.0,3.0,321.0,2.0,0.12048192771084337,11.0,5.0
20,322.0,2.0,225.0,3.0,260.0,4.0,274.0,3.0,311.0,4.0,278.0,3.0,202.0,1.0,260.0,4.0,251.0,3.0,321.0,2.0,0.13253012048192772,11.0,5.0
21,322.0,2.0,225.0,3.0,260.0,4.0,274.0,3.0,311.0,4.0,278.0,3.0,317.0,3.0,260.0,4.0,251.0,3.0,321.0,2.0,0.14457831325301204,15.0,5.0
22,322.0,2.0,346.0,4.0,260.0,4.0,274.0,3.0,311.0,4.0,278.0,3.0,317.0,3.0,260.0,4.0,251.0,3.0,321.0,2.0,0.1566265060240964,16.0,5.0
23,322.0,2.0,346.0,4.0,260.0,4.0,274.0,3.0,311.0,4.0,278.0,3.0,317.0,3.0,260.0,4.0,372.0,4.0,321.0,2.0,0.1686746987951807,16.0,5.0
24,322.0,2.0,346.0,4.0,260.0,4.0,274.0,3.0,311.0,4.0,278.0,3.0,317.0,3.0,383.0,1.0,372.0,4.0,321.0,2.0,0.18072289156626506,16.0,5.0
25,322.0,2.0,346.0,4.0,383.0,1.0,274.0,3.0,311.0,4.0,278.0,3.0,317.0,3.0,383.0,1.0,372.0,4.0,321.0,2.0,0.1927710843373494,19.0,2.0
26,322.0,2.0,346.0,4.0,383.0,1.0,395.0,4.0,311.0,4.0,278.0,3.0,317.0,3.0,383.0,1.0,372.0,4.0,321.0,2.0,0.20481927710843373,19.0,2.0
27,322.0,2.0,346.0,4.0,383.0,1.0,395.0,4.0,311.0,4.0,374.0,3.0,317.0,3.0,383.0,1.0,372.0,4.0,321.0,2.0,0.21686746987951808,20.0,5.0
28,322.0,2.0,346.0,4.0,383.0,1.0,395.0,4.0,413.0,4.0,374.0,3.0,317.0,3.0,383.0,1.0,372.0,4.0,321.0,2.0,0.2289156626506024,20.0,5.0
29,322.0,2.0,346.0,4.0,383.0,1.0,395.0,4.0,413.0,4.0,374.0,3.0,446.0,5.0,383.0,1.0,372.0,4.0,321.0,2.0,0.24096385542168675,20.0,5.0
30,322.0,2.0,346.0,4.0,383.0,1.0,395.0,4.0,413.0,4.0,374.0,3.0,446.0,5.0,383.0,1.0,372.0,4.0,450.0,5.0,0.25301204819277107,20.0,5.0
31,428.0,3.0,346.0,4.0,383.0,1.0,395.0,4.0,413.0,4.0,374.0,3.0,446.0,5.0,383.0,1.0,372.0,4.0,450.0,5.0,0.26506024096385544,23.0,5.0
32,428.0,3.0,467.0,2.0,383.0,1.0,395.0,4.0,413.0,4.0,374.0,3.0,446.0,5.0,383.0,1.0,372.0,4.0,450.0,5.0,0.27710843373493976,24.0,5.0
33,428.0,3.0,467.0,2.0,383.0,1.0,395.0,4.0,413.0,4.0,374.0,3.0,446.0,5.0,383.0,1.0,487.0,3.0,450.0,5.0,0.2891566265060241,24.0,1.0
34,428.0,3.0,467.0,2.0,383.0,1.0,395.0,4.0,413.0,4.0,495.0,4.0,446.0,5.0,383.0,1.0,487.0,3.0,450.0,5.0,0.30120481927710846,24.0,5.0
35,428.0,3.0,467.0,2.0,383.0,1.0,395.0,4.0,413.0,4.0,495.0,4.0,446.0,5.0,493.0,1.0,487.0,3.0,450.0,5.0,0.3132530120481928,24.0,5.0
36,428.0,3.0,467.0,2.0,509.0,5.0,395.0,4.0,413.0,4.0,495.0,4.0,446.0,5.0,493.0,1.0,487.0,3.0,450.0,5.0,0.3253012048192771,26.0,5.0
37,428.0,3.0,467.0,2.0,509.0,5.0,518.0,1.0,413.0,4.0,495.0,4.0,446.0,5.0,493.0,1.0,487.0,3.0,450.0,5.0,0.3373493975903614,28.0,1.0
38,428.0,3.0,467.0,2.0,509.0,5.0,518.0,1.0,515.0,4.0,495.0,4.0,446.0,5.0,493.0,1.0,487.0,3.0,450.0,5.0,0.3493975903614458,28.0,5.0
39,524.0,3.0,467.0,2.0,509.0,5.0,518.0,1.0,515.0,4.0,495.0,4.0,446.0,5.0,493.0,1.0,487.0,3.0,450.0,5.0,0.3614457831325301,28.0,5.0
40,524.0,3.0,467.0,2.0,509.0,5.0,518.0,1.0,515.0,4.0,495.0,4.0,558.0,4.0,493.0,1.0,487.0,3.0,450.0,5.0,0.37349397590361444,28.0,5.0
41,524.0,3.0,467.0,2.0,509.0,5.0,518.0,1.0,515.0,4.0,495.0,4.0,558.0,4.0,493.0,1.0,487.0,3.0,565.0,3.0,0.3855421686746988,29.0,5.0
42,524.0,3.0,588.0,4.0,509.0,5.0,518.0,1.0,515.0,4.0,495.0,4.0,558.0,4.0,493.0,1.0,487.0,3.0,565.0,3.0,0.39759036144578314,31.0,4.0
43,524.0,3.0,588.0,4.0,509.0,5.0,518.0,1.0,515.0,4.0,495.0,4.0,558.0,4.0,493.0,1.0,608.0,4.0,565.0,3.0,0.40963855421686746,31.0,1.0
44,524.0,3.0,588.0,4.0,509.0,5.0,518.0,1.0,515.0,4.0,495.0,4.0,558.0,4.0,603.0,1.0,608.0,4.0,565.0,3.0,0.42168674698795183,31.0,5.0
45,524.0,3.0,588.0,4.0,509.0,5.0,518.0,1.0,515.0,4.0,597.0,4.0,558.0,4.0,603.0,1.0,608.0,4.0,565.0,3.0,0.43373493975903615,32.0,5.0
46,524.0,3.0,588.0,4.0,630.0,2.0,518.0,1.0,515.0,4.0,597.0,4.0,558.0,4.0,603.0,1.0,608.0,4.0,565.0,3.0,0.4457831325301205,32.0,5.0
47,524.0,3.0,588.0,4.0,630.0,2.0,518.0,1.0,630.0,3.0,597.0,4.0,558.0,4.0,603.0,1.0,608.0,4.0,565.0,3.0,0.4578313253012048,32.0,5.0
48,524.0,3.0,588.0,4.0,630.0,2.0,644.0,5.0,630.0,3.0,597.0,4.0,558.0,4.0,603.0,1.0,608.0,4.0,565.0,3.0,0.46987951807228917,32.0,5.0
49,645.0,4.0,588.0,4.0,630.0,2.0,644.0,5.0,630.0,3.0,597.0,4.0,558.0,4.0,603.0,1.0,608.0,4.0,565.0,3.0,0.4819277108433735,36.0,5.0
50,645.0,4.0,588.0,4.0,630.0,2.0,644.0,5.0,630.0,3.0,597.0,4.0,673.0,3.0,603.0,1.0,608.0,4.0,565.0,3.0,0.4939759036144578,36.0,5.0
51,645.0,4.0,588.0,4.0,630.0,2.0,644.0,5.0,630.0,3.0,597.0,4.0,673.0,3.0,603.0,1.0,608.0,4.0,686.0,4.0,0.5060240963855421,38.0,5.0
52,645.0,4.0,703.0,3.0,630.0,2.0,644.0,5.0,630.0,3.0,597.0,4.0,673.0,3.0,603.0,1.0,608.0,4.0,686.0,4.0,0.5180722891566265,38.0,5.0
53,645.0,4.0,703.0,3.0,630.0,2.0,644.0,5.0,630.0,3.0,720.0,1.0,673.0,3.0,603.0,1.0,608.0,4.0,686.0,4.0,0.5301204819277109,38.0,5.0
54,645.0,4.0,703.0,3.0,630.0,2.0,644.0,5.0,630.0,3.0,720.0,1.0,673.0,3.0,715.0,4.0,608.0,4.0,686.0,4.0,0.5421686746987951,39.0,5.0
55,645.0,4.0,703.0,3.0,630.0,2.0,644.0,5.0,630.0,3.0,720.0,1.0,673.0,3.0,715.0,4.0,731.0,1.0,686.0,4.0,0.5542168674698795,42.0,5.0
56,645.0,4.0,703.0,3.0,759.0,5.0,644.0,5.0,630.0,3.0,720.0,1.0,673.0,3.0,715.0,4.0,731.0,1.0,686.0,4.0,0.5662650602409639,42.0,5.0
57,645.0,4.0,703.0,3.0,759.0,5.0,644.0,5.0,726.0,3.0,720.0,1.0,673.0,3.0,715.0,4.0,731.0,1.0,686.0,4.0,0.5783132530120482,42.0,5.0
58,645.0,4.0,703.0,3.0,759.0,5.0,759.0,3.0,726.0,3.0,720.0,1.0,673.0,3.0,715.0,4.0,731.0,1.0,686.0,4.0,0.5903614457831325,42.0,1.0
