,0,1,2,3,4
0,0.0,0.0,52.4,0.0,0.0
1,0.0,0.0,52.4,0.0,0.0
2,0.0,24.0,38.0,0.0,0.0
3,0.0,43.0,30.0,0.0,0.0
4,0.0,47.0,35.6,0.0,0.0
5,0.0,53.0,39.2,0.0,0.0
6,0.0,56.0,47.2,0.0,0.0
7,0.0,69.0,44.4,0.0,0.0
8,0.0,73.0,50.6,0.0,0.0
9,0.0,79.0,54.8,0.012048192771084338,0.0
10,0.0,80.0,63.4,0.012048192771084338,0.0
11,0.0,96.0,57.0,0.024096385542168676,0.0
12,0.0,134.0,28.6,0.03614457831325301,0.0
13,0.0,139.0,34.6,0.04819277108433735,0.0
14,0.0,143.0,42.7,0.060240963855421686,0.0
15,0.0,158.0,39.8,0.07228915662650602,0.0
16,0.0,163.0,45.0,0.08433734939759036,0.0
17,0.0,132.8181818181818,48.0,0.0963855421686747,2.0
18,0.0,135.0,54.2,0.10843373493975904,2.0
19,0.0,133.0,67.1,0.12048192771084337,0.0
20,0.0,131.78947368421052,78.4,0.13253012048192772,0.0
21,0.0,154.66666666666666,72.0,0.14457831325301204,0.0
22,0.0,162.4,29.6,0.1566265060240964,0.0
23,0.0,175.0,24.6,0.1686746987951807,0.0
24,0.0,179.65217391304347,34.8,0.18072289156626506,0.0
25,0.0,180.0,41.0,0.1927710843373494,0.0
26,0.0,193.14285714285714,43.2,0.20481927710843373,0.0
27,0.0,199.8,51.8,0.21686746987951808,0.0
28,0.0,195.94736842105263,62.8,0.2289156626506024,2.0
29,0.0,206.66666666666666,58.0,0.24096385542168675,0.0
30,0.0,211.88235294117646,60.3,0.25301204819277107,2.0
31,0.0,212.5,65.3,0.26506024096385544,2.0
32,5.7272727272727275,180.54545454545453,26.5,0.27710843373493976,2.0
33,5.777777777777778,140.66666666666666,29.7,0.2891566265060241,0.0
34,5.0,132.15384615384616,41.8,0.30120481927710846,0.0
35,4.8,126.96,48.0,0.3132530120481928,2.0
36,5.333333333333333,133.0,56.2,0.3253012048192771,2.0
37,5.086956521739131,129.7826086956522,62.1,0.3373493975903614,0.0
38,4.2727272727272725,126.63636363636364,66.7,0.3493975903614458,0.0
39,6.857142857142857,148.57142857142858,52.7,0.3614457831325301,5.0
40,7.5,148.2,60.7,0.37349397590361444,5.0
41,8.421052631578947,158.31578947368422,67.2,0.3855421686746988,5.0
42,14.222222222222221,212.0,31.8,0.39759036144578314,2.0
43,15.294117647058824,220.35294117647058,42.1,0.40963855421686746,0.0
44,8.25,207.0,52.7,0.42168674698795183,0.0
45,9.8,227.0,48.3,0.43373493975903615,0.0
46,11.214285714285714,230.71428571428572,48.5,0.4457831325301205,0.0
47,12.384615384615385,229.30769230769232,55.7,0.4578313253012048,0.0
48,0.0,211.0,62.7,0.46987951807228917,2.0
49,0.8235294117647058,145.2941176470588,56.7,0.4819277108433735,2.0
50,0.0,140.5,61.3,0.4939759036144578,0.0
51,0.7368421052631579,116.3157894736842,57.4,0.5060240963855421,0.0
52,2.5555555555555554,143.33333333333334,36.4,0.5180722891566265,0.0
53,3.3529411764705883,148.76470588235293,35.0,0.5301204819277109,0.0
54,0.0,135.5,43.2,0.5421686746987951,2.0
55,0.0,144.0,49.2,0.5542168674698795,2.0
56,0.0,149.0,47.4,0.5662650602409639,2.0
57,0.0,141.76923076923077,55.6,0.5783132530120482,2.0
58,0.0,135.0,63.1,0.5903614457831325,0.0
59,0.0,157.45454545454547,41.3,0.6024096385542169,0.0
60,0.0,162.2,49.3,0.6144578313253012,0.0
61,0.0,153.33333333333334,54.5,0.6265060240963856,2.0
62,0.0,154.0,47.7,0.6385542168674698,2.0
63,0.0,113.18181818181819,40.3,0.6506024096385542,2.0
64,0.0,62.578947368421055,40.5,0.6626506024096386,0.0
65,0.0,62.333333333333336,44.7,0.6746987951807228,0.0
66,0.0,58.64705882352941,51.9,0.6867469879518072,0.0
67,0.0,75.125,47.1,0.6987951807228916,0.0
68,0.0,68.2,55.7,0.7108433734939759,0.0
69,0.0,85.14285714285714,41.2,0.7228915662650602,0.0
70,0.0,92.46153846153847,47.7,0.7349397590361446,0.0
71,0.0,103.33333333333333,48.7,0.7469879518072289,0.0
72,0.0,108.36363636363636,58.2,0.7590361445783133,0.0
73,0.0,135.0,44.8,0.7710843373493976,2.0
74,0.0,135.33333333333334,39.9,0.7831325301204819,0.0
75,0.0,120.5,49.2,0.7951807228915663,2.0
76,0.0,118.14285714285714,61.3,0.8072289156626506,0.0
77,0.0,124.0,64.4,0.8192771084337349,0.0
78,0.0,144.0,56.5,0.8313253012048193,2.0
