,0,1,2,3,4
0,0.0,0.0,52.4,0.0,0.0
1,0.0,0.0,52.4,0.0,0.0
2,0.0,24.0,38.0,0.0,0.0
3,0.0,43.0,30.0,0.0,0.0
4,0.0,47.0,35.6,0.0,0.0
5,0.0,53.0,39.2,0.0,0.0
6,0.0,56.0,47.2,0.0,0.0
7,0.0,69.0,44.4,0.0,0.0
8,0.0,73.0,50.6,0.0,0.0
9,0.0,79.0,54.8,0.012048192771084338,0.0
10,0.0,80.0,63.4,0.012048192771084338,0.0
11,0.0,96.0,57.0,0.024096385542168676,0.0
12,0.0,134.0,28.6,0.03614457831325301,0.0
13,0.0,139.0,34.6,0.04819277108433735,1.0
14,0.0,143.0,42.7,0.060240963855421686,1.0
15,0.0,158.0,40.0,0.07228915662650602,1.0
16,0.0,163.0,45.2,0.08433734939759036,1.0
17,0.0,132.8181818181818,48.2,0.0963855421686747,1.0
18,0.0,135.0,54.4,0.10843373493975904,2.0
19,0.0,133.0,64.6,0.12048192771084337,1.0
20,0.0,131.78947368421052,75.9,0.13253012048192772,0.0
21,0.0,154.66666666666666,69.5,0.14457831325301204,1.0
22,0.0,162.4,27.1,0.1566265060240964,0.0
23,0.0,175.0,22.1,0.1686746987951807,0.0
24,0.0,179.65217391304347,32.3,0.18072289156626506,0.0
25,0.0,182.0,36.5,0.1927710843373494,0.0
26,0.0,184.0,41.5,0.20481927710843373,1.0
27,0.0,190.2,50.1,0.21686746987951808,1.0
28,0.0,185.8421052631579,61.1,0.2289156626506024,5.0
29,0.0,185.0,67.3,0.24096385542168675,5.0
30,0.0,201.88235294117646,69.2,0.25301204819277107,5.0
31,0.0,218.5,71.3,0.26506024096385544,5.0
32,7.363636363636363,198.0,26.5,0.27710843373493976,2.0
33,8.666666666666666,167.33333333333334,30.6,0.2891566265060241,1.0
34,8.0,159.84615384615384,43.5,0.30120481927710846,1.0
35,8.96,157.76,47.7,0.3132530120481928,5.0
36,11.375,170.0,50.3,0.3253012048192771,5.0
37,12.173913043478262,177.7391304347826,60.8,0.3373493975903614,5.0
38,14.954545454545455,192.0909090909091,66.4,0.3493975903614458,5.0
39,23.333333333333332,223.14285714285714,54.6,0.3614457831325301,5.0
40,25.55,235.0,62.8,0.37349397590361444,5.0
41,27.263157894736842,245.78947368421052,74.7,0.3855421686746988,5.0
42,49.77777777777778,310.6666666666667,30.9,0.39759036144578314,1.0
43,52.705882352941174,321.4117647058824,42.4,0.40963855421686746,3.0
44,60.8125,344.5,41.0,0.42168674698795183,3.0
45,61.6,350.8,38.9,0.43373493975903615,3.0
46,55.357142857142854,341.85714285714283,50.8,0.4457831325301205,1.0
47,48.92307692307692,334.38461538461536,59.4,0.4578313253012048,0.0
48,41.5,328.0,62.6,0.46987951807228917,5.0
49,22.11764705882353,211.2941176470588,63.6,0.4819277108433735,5.0
50,25.375,230.0,69.7,0.4939759036144578,5.0
51,28.210526315789473,210.8421052631579,61.2,0.5060240963855421,5.0
52,39.55555555555556,244.0,50.7,0.5180722891566265,0.0
53,50.8235294117647,275.47058823529414,43.8,0.5301204819277109,1.0
54,63.0,307.5,35.4,0.5421686746987951,3.0
55,53.06666666666667,295.2,38.6,0.5542168674698795,3.0
56,41.142857142857146,281.14285714285717,41.8,0.5662650602409639,1.0
57,37.92307692307692,273.61538461538464,47.8,0.5783132530120482,0.0
58,32.333333333333336,261.0,56.8,0.5903614457831325,0.0
59,40.36363636363637,273.0,53.8,0.6024096385542169,0.0
60,31.5,253.8,65.9,0.6144578313253012,5.0
61,27.77777777777778,253.0,58.0,0.6265060240963856,5.0
62,25.0,195.0,48.3,0.6385542168674698,0.0
63,29.454545454545453,218.45454545454547,54.4,0.6506024096385542,5.0
64,11.842105263157896,112.57894736842105,46.6,0.6626506024096386,5.0
65,15.333333333333334,135.55555555555554,41.7,0.6746987951807228,0.0
66,17.294117647058822,148.23529411764707,47.8,0.6867469879518072,5.0
67,19.3125,148.875,53.8,0.6987951807228916,5.0
68,21.0,158.6,63.9,0.7108433734939759,5.0
69,27.857142857142858,192.42857142857142,50.4,0.7228915662650602,0.0
70,30.0,202.6153846153846,61.9,0.7349397590361446,5.0
71,29.333333333333332,206.66666666666666,50.1,0.7469879518072289,0.0
72,33.27272727272727,225.0,54.6,0.7590361445783133,5.0
73,26.8,215.8,51.8,0.7710843373493976,0.0
74,32.44444444444444,252.44444444444446,40.7,0.7831325301204819,1.0
75,38.0,277.5,38.9,0.7951807228915663,1.0
76,44.142857142857146,299.2857142857143,44.9,0.8072289156626506,1.0
